0,1424696633909,1424696631914042029,0.013748169,-0.0006256103500000001,-0.023376465,a,nexus4,nexus4_1,stand
1,1424696633909,1424696631919046912,0.014816283999999999,-0.0016937256,-0.02230835,a,nexus4,nexus4_1,stand
2,1424696633918,1424696631924051794,0.0158844,-0.0016937256,-0.021240234,a,nexus4,nexus4_1,stand
3,1424696633919,1424696631929117712,0.016952515,-0.003829956,-0.02017212,a,nexus4,nexus4_1,stand
4,1424696633928,1424696631934214148,0.0158844,-0.007034301800000001,-0.02017212,a,nexus4,nexus4_1,stand
5,1424696633930,1424696631939188513,0.014816283999999999,-0.009170532,-0.02230835,a,nexus4,nexus4_1,stand
6,1424696633938,1424696631944315466,0.0116119385,-0.013442993,-0.02230835,a,nexus4,nexus4_1,stand
7,1424696633939,1424696631949228796,0.0116119385,-0.014511108,-0.021240234,a,nexus4,nexus4_1,stand
9,1424696633952,1424696631961191687,0.009475708000000001,-0.016647339,-0.02230835,a,nexus4,nexus4_1,stand
8,1424696633952,1424696631954447302,0.010543823,-0.016647339,-0.021240234,a,nexus4,nexus4_1,stand
10,1424696633960,1424696631964426550,0.008407593,-0.015579224,-0.023376465,a,nexus4,nexus4_1,stand
11,1424696633960,1424696631969675574,0.0062713623,-0.015579224,-0.023376465,a,nexus4,nexus4_1,stand
12,1424696633965,1424696631974497351,0.005203247,-0.013442993,-0.019104003999999997,a,nexus4,nexus4_1,stand
13,1424696633972,1424696631979532751,0.004135132,-0.015579224,-0.021240234,a,nexus4,nexus4_1,stand
14,1424696633978,1424696631984568152,0.005203247,-0.012374878,-0.02017212,a,nexus4,nexus4_1,stand
15,1424696633980,1424696631989603552,0.004135132,-0.012374878,-0.019104003999999997,a,nexus4,nexus4_1,stand
16,1424696633989,1424696631995096716,0.005203247,-0.009170532,-0.018035889,a,nexus4,nexus4_1,stand
17,1424696633991,1424696631999826941,0.0062713623,-0.008102416999999999,-0.016967773000000002,a,nexus4,nexus4_1,stand
19,1424696634003,1424696632011209997,0.008407593,-0.007034301800000001,-0.0126953125,a,nexus4,nexus4_1,stand
18,1424696634003,1424696632004831824,0.0073394775,-0.005966186500000001,-0.0126953125,a,nexus4,nexus4_1,stand
20,1424696634006,1424696632014780554,0.009475708000000001,-0.009170532,-0.010559082,a,nexus4,nexus4_1,stand
21,1424696634017,1424696632019907507,0.009475708000000001,-0.010238647,-0.011627196999999999,a,nexus4,nexus4_1,stand
22,1424696634018,1424696632026041540,0.0062713623,-0.013442993,-0.009490967,a,nexus4,nexus4_1,stand
23,1424696634024,1424696632029886755,0.005203247,-0.016647339,-0.011627196999999999,a,nexus4,nexus4_1,stand
24,1424696634027,1424696632035013708,0.0030670166,-0.017715454,-0.011627196999999999,a,nexus4,nexus4_1,stand
25,1424696634032,1424696632040079626,0.0019989014,-0.016647339,-0.014831543,a,nexus4,nexus4_1,stand
26,1424696634038,1424696632045145544,0.0019989014,-0.01878357,-0.0126953125,a,nexus4,nexus4_1,stand
27,1424696634042,1424696632050180945,0.0009307861300000001,-0.015579224,-0.014831543,a,nexus4,nexus4_1,stand
28,1424696634052,1424696632055216345,0.0019989014,-0.015579224,-0.015899658,a,nexus4,nexus4_1,stand
29,1424696634053,1424696632060251746,0.0030670166,-0.013442993,-0.015899658,a,nexus4,nexus4_1,stand
30,1424696634058,1424696632065287146,0.004135132,-0.008102416999999999,-0.015899658,a,nexus4,nexus4_1,stand
31,1424696634063,1424696632070322546,0.0062713623,-0.007034301800000001,-0.014831543,a,nexus4,nexus4_1,stand
32,1424696634067,1424696632075357947,0.0073394775,-0.0048980713,-0.011627196999999999,a,nexus4,nexus4_1,stand
33,1424696634075,1424696632080393347,0.010543823,-0.005966186500000001,-0.0126953125,a,nexus4,nexus4_1,stand
34,1424696634079,1424696632085428747,0.008407593,-0.007034301800000001,-0.010559082,a,nexus4,nexus4_1,stand
35,1424696634084,1424696632090464148,0.008407593,-0.007034301800000001,-0.0073547363,a,nexus4,nexus4_1,stand
36,1424696634087,1424696632095499548,0.008407593,-0.008102416999999999,-0.008422852,a,nexus4,nexus4_1,stand
37,1424696634092,1424696632100534949,0.010543823,-0.008102416999999999,-0.0041503906,a,nexus4,nexus4_1,stand
38,1424696634098,1424696632105570349,0.0073394775,-0.011306763000000001,-0.0041503906,a,nexus4,nexus4_1,stand
39,1424696634102,1424696632110605749,0.005203247,-0.010238647,-0.0052185059999999995,a,nexus4,nexus4_1,stand
40,1424696634108,1424696632115641150,0.0030670166,-0.010238647,0.0011901855,a,nexus4,nexus4_1,stand
