0,1424696638743,27920678496000,-0.16218652,-0.022104237,0.05965481,a,gear,gear_1,stand
1,1424696638743,27920681926000,-0.18322548,-0.06178534,0.012516857,a,gear,gear_1,stand
2,1424696638743,27920692031000,-0.18082865,-0.10865697,-0.036485307,a,gear,gear_1,stand
3,1424696638743,27920701997000,-0.14780544,-0.15792546,-0.09853696,a,gear,gear_1,stand
7,1424696638744,27920743068000,0.18216023,-0.32357407,-0.27723506,a,gear,gear_1,stand
6,1424696638744,27920731729000,0.075101145,-0.25566345,-0.216515,a,gear,gear_1,stand
8,1424696638744,27920751593000,0.24660872,-0.44554687,-0.31798145,a,gear,gear_1,stand
4,1424696638744,27920711916000,-0.14780544,-0.15792546,-0.09853696,a,gear,gear_1,stand
5,1424696638744,27920721682000,-0.0561927,-0.2082592,-0.1587244,a,gear,gear_1,stand
9,1424696638745,27920825886000,-2.0383835,-0.39468047,1.1475562,a,gear,gear_1,stand
10,1424696638745,27920827234000,0.7145261,-0.536627,-1.2319783,a,gear,gear_1,stand
11,1424696638745,27920830896000,0.7145261,-0.536627,-1.2319783,a,gear,gear_1,stand
12,1424696638745,27920840683000,0.81039995,-0.55287224,-1.2010857,a,gear,gear_1,stand
13,1424696638887,27921589715000,0.02956109,-0.04474111,-0.06737798,a,gear,gear_1,stand
18,1424696638998,27921639468000,-0.04181163,0.006657903,-0.09241169,a,gear,gear_1,stand
19,1424696638998,27921649524000,-0.02396845,0.0063915867,-0.087618,a,gear,gear_1,stand
17,1424696638998,27921629583000,-0.047137953,0.0058589545,-0.09081379,a,gear,gear_1,stand
15,1424696638998,27921609667000,-0.010652645,-0.02609898,-0.08149273,a,gear,gear_1,stand
14,1424696638998,27921599584000,0.014647386,-0.04181163,-0.075101145,a,gear,gear_1,stand
16,1424696638998,27921619511000,-0.034088463,-0.0055926386,-0.08495484,a,gear,gear_1,stand
20,1424696638999,27921659274000,-0.0005326322,0.013848438,-0.08655274,a,gear,gear_1,stand
21,1424696638999,27921669462000,0.018375812,0.027696876,-0.09081379,a,gear,gear_1,stand
22,1424696638999,27921679164000,0.02130529,0.030626353,-0.09720538,a,gear,gear_1,stand
23,1424696638999,27921689275000,0.011717909,0.010918961,-0.10439592,a,gear,gear_1,stand
24,1424696638999,27921699127000,-0.00479369,-0.03195793,-0.10865697,a,gear,gear_1,stand
25,1424696638999,27921709158000,-0.020772656,-0.08335695,-0.1107875,a,gear,gear_1,stand
26,1424696638999,27921718921000,-0.03435478,-0.11638014,-0.109988555,a,gear,gear_1,stand
27,1424696638999,27921729104000,-0.04926848,-0.11638014,-0.11265171,a,gear,gear_1,stand
28,1424696638999,27921738861000,-0.06098639,-0.098004326,-0.1123854,a,gear,gear_1,stand
33,1424696639000,27921788680000,-0.02396845,-0.06791061,-0.09161274,a,gear,gear_1,stand
34,1424696639000,27921798553000,0.0037284256,-0.07456851,-0.08069378,a,gear,gear_1,stand
32,1424696639000,27921778602000,-0.042876896,-0.060453758,-0.09960223,a,gear,gear_1,stand
30,1424696639000,27921758653000,-0.06018744,-0.062051654,-0.107858025,a,gear,gear_1,stand
29,1424696639000,27921748929000,-0.063116916,-0.075101145,-0.11158645,a,gear,gear_1,stand
31,1424696639000,27921768879000,-0.050866377,-0.056459017,-0.10466223,a,gear,gear_1,stand
35,1424696639007,27921848297000,0.019441076,-0.11664646,-0.087618,a,gear,gear_1,stand
36,1424696639016,27921858043000,0.0034621095,-0.12676647,-0.08522116,a,gear,gear_1,stand
37,1424696639026,27921868118000,-0.008522116,-0.12543489,-0.08468852,a,gear,gear_1,stand
38,1424696639036,27921877923000,-0.022370555,-0.105727494,-0.08282431,a,gear,gear_1,stand
39,1424696639046,27921888008000,-0.032756884,-0.07643273,-0.07803062,a,gear,gear_1,stand
40,1424696639056,27921897813000,-0.0314253,-0.04447479,-0.07350325,a,gear,gear_1,stand
41,1424696639066,27921907901000,-0.02130529,-0.018908445,-0.06711166,a,gear,gear_1,stand
42,1424696639076,27921917702000,-0.009054748,0.0005326322,-0.062051654,a,gear,gear_1,stand
43,1424696639086,27921927793000,-0.0005326322,0.018908445,-0.06231797,a,gear,gear_1,stand
44,1424696639096,27921937595000,0.002130529,0.03488741,-0.06711166,a,gear,gear_1,stand
45,1424696639106,27921947687000,0.0063915867,0.041545313,-0.0743022,a,gear,gear_1,stand
46,1424696639116,27921957488000,0.013848438,0.03781689,-0.07456851,a,gear,gear_1,stand
47,1424696639126,27921967582000,0.018642128,0.02956109,-0.0727043,a,gear,gear_1,stand
